wallet_index,true_label,predicted_label,fraud_probability,risk_score,risk_level,recommended_action,top_shap_drivers,top_lime_drivers,counterfactual_recommendation
220168,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220169,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197748,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197749,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197750,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197751,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197752,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197753,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220203,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220204,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220205,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220207,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220176,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220177,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220178,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220179,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208298,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208299,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208328,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208329,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208330,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208332,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208333,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208334,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208335,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208304,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208305,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208306,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208307,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208308,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220180,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220182,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220195,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220196,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220198,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220200,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220201,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220202,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197771,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197772,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197774,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197744,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197747,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220236,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220237,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220238,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220239,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220210,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220211,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220214,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220215,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220217,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220220,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220252,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220254,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220224,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220225,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220227,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220228,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220229,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220230,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220231,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220232,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220233,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208285,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208286,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208312,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208313,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208314,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208315,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208316,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208318,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208319,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208288,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208291,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208296,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208297,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220235,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220265,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220267,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220268,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220270,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220271,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220243,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220244,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220245,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220246,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220247,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197734,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197736,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197737,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197738,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220283,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220284,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220285,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220286,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220256,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220257,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220258,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
199458,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208302,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208272,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208273,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208274,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208275,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208278,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208280,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208281,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208282,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208284,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220262,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220273,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220274,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220276,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220280,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197757,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197758,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197732,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197733,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220319,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220288,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220290,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220291,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220292,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220293,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220294,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220295,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220299,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
220300,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
